Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 13/03/2018
TIME       : 15:05:48
FILENAME   : C:\Users\melimore86\Desktop\MON\CSV\sws_t2928_180313150548.CSV
CREATED BY : Diver-Office 9.2.0.17
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=17
  Status                  =Started =0
  Serial number           =..09-T2928  317.
  Instrument number       =UTC-4
                          =0
  Location                =sws_t2928
  Sample period           =M60
  Sample method           =T
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400.000   cm
  Range                   =1750.000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20.000   °C
  Range                   =100.000   °C


[Channel 3]
  Identification          =2: SPEC.COND.
  Reference level         =0.000     mS/cm
  Range                   =120.000   mS/cm


[Series settings]
  Serial number           =..09-T2928  317.
  Instrument number       =UTC-4
  Location                =sws_t2928
  Sample period           =00 00:60:00 0
  Sample method           =T
  Start date / time       =01:45:16 08/06/17
  End date / time         =01:45:10 12/10/17
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400.000   cm
  Range                   =1750.000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20.000   °C
  Range                   =100.000   °C


[Channel 3 from data header]
  Identification          =2: SPEC.COND.
  Reference level         =0.000     mS/cm
  Range                   =120.000   mS/cm


Date/time,Pressure[cm],Temperature[°C],2:Spec.cond.[mS/cm]
2017/06/15 08:45:01,1072.700,27.120,25.552
2017/06/15 09:45:01,1068.033,27.037,25.536
2017/06/15 10:45:01,1067.683,26.967,25.524
2017/06/15 11:45:01,1067.508,26.917,25.524
2017/06/15 12:45:01,1066.983,26.920,25.524
2017/06/15 13:45:01,1065.758,26.990,25.504
2017/06/15 14:45:01,1064.592,27.130,25.508
2017/06/15 15:45:01,1064.067,27.323,25.500
2017/06/15 16:45:01,1071.650,27.573,25.540
2017/06/15 17:45:01,1084.775,27.907,26.040
2017/06/15 18:45:01,1089.792,28.127,26.252
2017/06/15 19:45:01,1083.025,28.310,26.220
2017/06/15 20:45:01,1073.575,28.473,26.196
2017/06/15 21:45:01,1066.283,28.597,26.176
2017/06/15 22:45:01,1066.167,28.683,26.176
2017/06/15 23:45:01,1065.933,28.727,26.172
2017/06/16 00:45:01,1065.233,28.730,26.172
2017/06/16 01:45:01,1064.533,28.693,26.180
2017/06/16 02:45:01,1063.892,28.627,26.168
2017/06/16 03:45:01,1063.192,28.543,26.176
2017/06/16 04:45:01,1063.192,28.447,26.184
2017/06/16 05:45:01,1063.542,28.347,26.192
2017/06/16 06:45:01,1069.083,28.240,26.216
2017/06/16 07:45:01,1082.733,28.047,26.304
2017/06/16 08:45:01,1080.633,27.983,26.332
2017/06/16 09:45:01,1072.350,27.907,26.296
2017/06/16 10:45:01,1064.942,27.837,26.264
2017/06/16 11:45:01,1064.242,27.780,26.260
2017/06/16 12:45:01,1063.892,27.747,26.272
2017/06/16 13:45:01,1063.892,27.753,26.280
2017/06/16 14:45:01,1062.842,27.823,26.280
2017/06/16 15:45:01,1061.967,27.947,26.260
2017/06/16 16:45:01,1061.267,28.113,26.264
2017/06/16 17:45:01,1062.842,28.287,26.284
2017/06/16 18:45:01,1067.683,28.470,26.300
2017/06/16 19:45:01,1071.125,28.600,26.396
2017/06/16 20:45:01,1069.258,28.713,26.408
2017/06/16 21:45:01,1064.067,28.803,26.384
2017/06/16 22:45:01,1063.017,28.867,26.380
2017/06/16 23:45:01,1063.017,28.897,26.372
2017/06/17 00:45:01,1062.667,28.887,26.372
2017/06/17 01:45:01,1062.317,28.843,26.376
2017/06/17 02:45:01,1061.967,28.777,26.364
2017/06/17 03:45:01,1061.617,28.693,26.372
2017/06/17 04:45:01,1061.617,28.593,26.376
2017/06/17 05:45:01,1062.142,28.483,26.388
2017/06/17 06:45:01,1065.933,28.363,26.388
2017/06/17 07:45:01,1078.708,28.043,26.532
2017/06/17 08:45:01,1084.250,27.967,26.548
2017/06/17 09:45:01,1075.792,27.967,26.496
2017/06/17 10:45:01,1069.258,27.953,26.464
2017/06/17 11:45:01,1064.242,27.933,26.440
2017/06/17 12:45:01,1063.717,27.910,26.452
2017/06/17 13:45:01,1063.192,27.913,26.456
2017/06/17 14:45:01,1062.492,27.983,26.464
2017/06/17 15:45:01,1061.617,28.120,26.444
2017/06/17 16:45:01,1060.975,28.313,26.440
2017/06/17 17:45:01,1060.275,28.530,26.444
2017/06/17 18:45:01,1060.742,28.747,26.452
2017/06/17 19:45:01,1068.383,28.937,26.548
2017/06/17 20:45:01,1072.175,29.020,26.640
2017/06/17 21:45:01,1073.050,29.130,26.684
2017/06/17 22:45:01,1065.758,29.217,26.656
2017/06/17 23:45:01,1064.067,29.250,26.640
2017/06/18 00:45:01,1063.892,29.253,26.640
2017/06/18 01:45:01,1063.542,29.227,26.652
2017/06/18 02:45:01,1063.017,29.163,26.640
2017/06/18 03:45:01,1062.667,29.047,26.636
2017/06/18 04:45:01,1062.492,28.877,26.628
2017/06/18 05:45:01,1062.492,28.680,26.604
2017/06/18 06:45:01,1063.367,28.487,26.612
2017/06/18 07:45:01,1065.292,28.277,26.588
2017/06/18 08:45:01,1075.792,27.960,26.700
2017/06/18 09:45:01,1086.000,27.993,26.824
2017/06/18 10:45:01,1082.558,28.013,26.824
2017/06/18 11:45:01,1073.400,28.040,26.780
2017/06/18 12:45:01,1065.583,28.043,26.752
2017/06/18 13:45:01,1064.767,28.043,26.752
2017/06/18 14:45:01,1063.542,28.070,26.776
2017/06/18 15:45:01,1062.317,28.167,26.768
2017/06/18 16:45:01,1061.442,28.337,26.772
2017/06/18 17:45:01,1060.800,28.543,26.776
2017/06/18 18:45:01,1060.800,28.767,26.784
2017/06/18 19:45:01,1061.617,28.960,26.788
2017/06/18 20:45:01,1065.933,29.120,26.804
2017/06/18 21:45:01,1078.242,29.260,27.180
2017/06/18 22:45:01,1081.508,29.243,27.212
2017/06/18 23:45:01,1072.700,29.287,27.192
2017/06/19 00:45:01,1066.458,29.297,27.144
2017/06/19 01:45:01,1065.758,29.297,27.144
2017/06/19 02:45:01,1064.942,29.273,27.148
2017/06/19 03:45:01,1064.942,29.220,27.148
2017/06/19 04:45:01,1064.533,29.143,27.132
2017/06/19 05:45:01,1064.183,29.030,27.152
2017/06/19 06:45:01,1064.358,28.857,27.140
2017/06/19 07:45:01,1064.942,28.690,27.112
2017/06/19 08:45:01,1073.050,28.423,27.116
2017/06/19 09:45:01,1091.192,28.330,27.264
2017/06/19 10:45:01,1099.825,28.360,27.316
2017/06/19 11:45:01,1100.525,28.343,27.340
2017/06/19 12:45:01,1090.667,28.320,27.304
2017/06/19 13:45:01,1078.417,28.293,27.280
2017/06/19 14:45:01,1067.158,28.277,27.228
2017/06/19 15:45:01,1066.458,28.267,27.220
2017/06/19 16:45:01,1065.933,28.260,27.216
2017/06/19 17:45:01,1065.933,28.253,27.208
2017/06/19 18:45:01,1067.333,28.253,27.216
2017/06/19 19:45:01,1067.858,28.260,27.220
2017/06/19 20:45:01,1067.683,28.253,27.216
2017/06/19 21:45:01,1067.683,28.230,27.228
2017/06/19 22:45:01,1072.525,28.143,27.228
2017/06/19 23:45:01,1079.933,28.023,27.256
2017/06/20 00:45:01,1082.850,27.987,27.252
2017/06/20 01:45:01,1080.633,27.933,27.244
2017/06/20 02:45:01,1070.600,27.847,27.204
2017/06/20 03:45:01,1066.633,27.747,27.152
2017/06/20 04:45:01,1066.167,27.610,27.144
2017/06/20 05:45:01,1066.283,27.520,27.112
2017/06/20 06:45:01,1066.342,27.440,27.108
2017/06/20 07:45:01,1066.808,27.363,27.080
2017/06/20 08:45:01,1067.333,27.313,27.080
2017/06/20 09:45:01,1073.400,27.323,27.112
2017/06/20 10:45:01,1082.558,27.243,27.188
2017/06/20 11:45:01,1092.883,27.190,27.228
